ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Sport;Event;Medal;Host country
3477;Otto Ammermann;M;43;183;71;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Equestrianism;Equestrianism Mixed Three-Day Event, Individual;NA;Canada
3477;Otto Ammermann;M;43;183;71;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Equestrianism;Equestrianism Mixed Three-Day Event, Team;Silver;Canada
3524;Klaus Ampler;M;27;174;75;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Cycling;Cycling Men's 100 kilometres Team Time Trial;NA;Mexique
3525;Uwe Ampler;M;24;182;77;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Cycling;Cycling Men's Road Race, Individual;NA;Corée du Sud
3525;Uwe Ampler;M;24;182;77;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Cycling;Cycling Men's 100 kilometres Team Time Trial;Gold;Corée du Sud
3529;Karl Ampt;M;23;190;80;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Basketball;Basketball Men's Basketball;NA;Allemagne de l'Ouest
3536;Franz Albert Amrhein;M;29;NA;NA;Allemagne;GER;1900 Summer;1900;Summer;Paris;Rugby;Rugby Men's Rugby;Silver;France
3543;Heinrich Amsinck;M;44;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Polo;Polo Men's Polo;NA;Allemagne
3675;Thomas Andergassen;M;24;166;62;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Individual All-Around;NA;Grèce
3675;Thomas Andergassen;M;24;166;62;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Team All-Around;NA;Grèce
3675;Thomas Andergassen;M;24;166;62;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Parallel Bars;NA;Grèce
3675;Thomas Andergassen;M;24;166;62;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Rings;NA;Grèce
3675;Thomas Andergassen;M;24;166;62;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Grèce
3675;Thomas Andergassen;M;28;166;62;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Gymnastics;Gymnastics Men's Individual All-Around;NA;Chine
3675;Thomas Andergassen;M;28;166;62;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Gymnastics;Gymnastics Men's Team All-Around;NA;Chine
3675;Thomas Andergassen;M;28;166;62;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Gymnastics;Gymnastics Men's Parallel Bars;NA;Chine
3675;Thomas Andergassen;M;28;166;62;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Gymnastics;Gymnastics Men's Rings;NA;Chine
3675;Thomas Andergassen;M;28;166;62;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Chine
3680;Bernd Anders;M;26;189;90;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Boxing;Boxing Men's Heavyweight;NA;Mexique
3682;Birk Anders;M;20;185;75;Allemagne de l'Ouest;GDR;1988 Winter;1988;Winter;Calgary;Biathlon;Biathlon Men's 10 kilometres Sprint;NA;Canada
3683;Helga-Beate Anders-Gummelt;F;24;169;53;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 10 kilometres Walk;NA;Espagne
3683;Helga-Beate Anders-Gummelt;F;28;169;53;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Athletics;Athletics Women's 10 kilometres Walk;NA;États-Unis
3683;Helga-Beate Anders-Gummelt;F;32;169;53;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Athletics;Athletics Women's 20 kilometres Walk;NA;Australie
3747;"Georg ""Jonny"" Andersen";M;24;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Wrestling;Wrestling Men's Featherweight, Greco-Roman;NA;Suède
4005;Carola Anding (-Jacob);F;19;168;53;Allemagne de l'Ouest;GDR;1980 Winter;1980;Winter;Lake Placid;Cross Country Skiing;Cross Country Skiing Women's 10 kilometres;NA;États-Unis
4005;Carola Anding (-Jacob);F;19;168;53;Allemagne de l'Ouest;GDR;1980 Winter;1980;Winter;Lake Placid;Cross Country Skiing;Cross Country Skiing Women's 4 x 5 kilometres Relay;Gold;États-Unis
4005;Carola Anding (-Jacob);F;23;168;53;Allemagne de l'Ouest;GDR;1984 Winter;1984;Winter;Sarajevo;Cross Country Skiing;Cross Country Skiing Women's 5 kilometres;NA;Yougoslavie
4005;Carola Anding (-Jacob);F;23;168;53;Allemagne de l'Ouest;GDR;1984 Winter;1984;Winter;Sarajevo;Cross Country Skiing;Cross Country Skiing Women's 10 kilometres;NA;Yougoslavie
4005;Carola Anding (-Jacob);F;23;168;53;Allemagne de l'Ouest;GDR;1984 Winter;1984;Winter;Sarajevo;Cross Country Skiing;Cross Country Skiing Women's 20 kilometres;NA;Yougoslavie
4005;Carola Anding (-Jacob);F;23;168;53;Allemagne de l'Ouest;GDR;1984 Winter;1984;Winter;Sarajevo;Cross Country Skiing;Cross Country Skiing Women's 4 x 5 kilometres Relay;NA;Yougoslavie
4051;Bjrn Andrae;M;27;200;97;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Volleyball;Volleyball Men's Volleyball;NA;Chine
4051;Bjrn Andrae;M;31;200;97;Allemagne;GER;2012 Summer;2012;Summer;London;Volleyball;Volleyball Men's Volleyball;NA;Royaume-Uni
4120;Armin Andres;M;33;180;76;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Basketball;Basketball Men's Basketball;NA;Espagne
4311;Paul Angenvoorth;M;27;178;64;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Athletics;Athletics Men's Marathon;NA;Allemagne de l'Ouest
4314;Lucia Anger;F;23;168;60;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Cross Country Skiing;Cross Country Skiing Women's Sprint;NA;Russie
4315;Volker Anger;M;20;156;48;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Wrestling;Wrestling Men's Light-Flyweight, Freestyle;NA;Corée du Sud
4317;Karl Angerer;M;30;186;99;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Bobsleigh;Bobsleigh Men's Two;NA;Canada
4317;Karl Angerer;M;30;186;99;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Bobsleigh;Bobsleigh Men's Four;NA;Canada
4319;Ludwig Angerer;M;41;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Painting, Unknown Event;NA;États-Unis
4319;Ludwig Angerer;M;41;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Painting, Unknown Event;NA;États-Unis
4319;Ludwig Angerer;M;41;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Painting, Unknown Event;NA;États-Unis
4319;Ludwig Angerer;M;41;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Painting, Unknown Event;NA;États-Unis
4319;Ludwig Angerer;M;45;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Painting, Unknown Event;NA;Allemagne
4319;Ludwig Angerer;M;45;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Painting, Unknown Event;NA;Allemagne
4320;Nadine Marejke Angerer;F;29;174;70;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Football;Football Women's Football;Bronze;Chine
4321;Peter Angerer;M;20;178;73;Allemagne de l'Est;FRG;1980 Winter;1980;Winter;Lake Placid;Biathlon;Biathlon Men's 10 kilometres Sprint;NA;États-Unis
4321;Peter Angerer;M;20;178;73;Allemagne de l'Est;FRG;1980 Winter;1980;Winter;Lake Placid;Biathlon;Biathlon Men's 20 kilometres;NA;États-Unis
4321;Peter Angerer;M;20;178;73;Allemagne de l'Est;FRG;1980 Winter;1980;Winter;Lake Placid;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;Bronze;États-Unis
4321;Peter Angerer;M;24;178;73;Allemagne de l'Est;FRG;1984 Winter;1984;Winter;Sarajevo;Biathlon;Biathlon Men's 10 kilometres Sprint;Silver;Yougoslavie
4321;Peter Angerer;M;24;178;73;Allemagne de l'Est;FRG;1984 Winter;1984;Winter;Sarajevo;Biathlon;Biathlon Men's 20 kilometres;Gold;Yougoslavie
4321;Peter Angerer;M;24;178;73;Allemagne de l'Est;FRG;1984 Winter;1984;Winter;Sarajevo;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;Bronze;Yougoslavie
4321;Peter Angerer;M;28;178;73;Allemagne de l'Est;FRG;1988 Winter;1988;Winter;Calgary;Biathlon;Biathlon Men's 10 kilometres Sprint;NA;Canada
4321;Peter Angerer;M;28;178;73;Allemagne de l'Est;FRG;1988 Winter;1988;Winter;Calgary;Biathlon;Biathlon Men's 20 kilometres;NA;Canada
4321;Peter Angerer;M;28;178;73;Allemagne de l'Est;FRG;1988 Winter;1988;Winter;Calgary;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;Silver;Canada
4322;Tobias Angerer;M;24;179;72;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Cross Country Skiing;Cross Country Skiing Men's Sprint;NA;États-Unis
4322;Tobias Angerer;M;24;179;72;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Cross Country Skiing;Cross Country Skiing Men's 30 kilometres;NA;États-Unis
4322;Tobias Angerer;M;24;179;72;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Cross Country Skiing;Cross Country Skiing Men's 10/10 kilometres Pursuit;NA;États-Unis
4322;Tobias Angerer;M;24;179;72;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Cross Country Skiing;Cross Country Skiing Men's 4 x 10 kilometres Relay;Bronze;États-Unis
4322;Tobias Angerer;M;28;179;72;Allemagne;GER;2006 Winter;2006;Winter;Torino;Cross Country Skiing;Cross Country Skiing Men's 15 kilometres;Bronze;Italie
4322;Tobias Angerer;M;28;179;72;Allemagne;GER;2006 Winter;2006;Winter;Torino;Cross Country Skiing;Cross Country Skiing Men's 50 kilometres;NA;Italie
4322;Tobias Angerer;M;28;179;72;Allemagne;GER;2006 Winter;2006;Winter;Torino;Cross Country Skiing;Cross Country Skiing Men's 30 km Skiathlon;NA;Italie
4322;Tobias Angerer;M;28;179;72;Allemagne;GER;2006 Winter;2006;Winter;Torino;Cross Country Skiing;Cross Country Skiing Men's 4 x 10 kilometres Relay;Silver;Italie
4322;Tobias Angerer;M;32;179;72;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing;Cross Country Skiing Men's 15 kilometres;NA;Canada
4322;Tobias Angerer;M;32;179;72;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing;Cross Country Skiing Men's 50 kilometres;NA;Canada
4322;Tobias Angerer;M;32;179;72;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing;Cross Country Skiing Men's 30 km Skiathlon;Silver;Canada
4322;Tobias Angerer;M;32;179;72;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Cross Country Skiing;Cross Country Skiing Men's 4 x 10 kilometres Relay;NA;Canada
4322;Tobias Angerer;M;36;179;72;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Cross Country Skiing;Cross Country Skiing Men's 30 km Skiathlon;NA;Russie
4322;Tobias Angerer;M;36;179;72;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Cross Country Skiing;Cross Country Skiing Men's 4 x 10 kilometres Relay;NA;Russie
4323;Monique Angermller;F;26;174;72;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Speed Skating;Speed Skating Women's 500 metres;NA;Canada
4323;Monique Angermller;F;26;174;72;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Speed Skating;Speed Skating Women's 1,000 metres;NA;Canada
4323;Monique Angermller;F;26;174;72;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Speed Skating;Speed Skating Women's 1,500 metres;NA;Canada
4323;Monique Angermller;F;30;174;72;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 1,000 metres;NA;Russie
4323;Monique Angermller;F;30;174;72;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 1,500 metres;NA;Russie
4378;Josef Karl Hans (-Joseph Karl Hans) Aniol;M;21;NA;NA;Allemagne;GER;1900 Summer;1900;Summer;Paris;Water Polo;Water Polo Men's Water Polo;NA;France
4378;Josef Karl Hans (-Joseph Karl Hans) Aniol;M;21;NA;NA;Allemagne;GER;1900 Summer;1900;Summer;Paris;Swimming;Swimming Men's Underwater Swimming;NA;France
4400;Hannelore Anke (-Hofmann);F;14;160;52;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Swimming;Swimming Women's 200 metres Breaststroke;NA;Allemagne de l'Ouest
4400;Hannelore Anke (-Hofmann);F;18;160;52;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 100 metres Breaststroke;Gold;Canada
4400;Hannelore Anke (-Hofmann);F;18;160;52;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 200 metres Breaststroke;NA;Canada
4400;Hannelore Anke (-Hofmann);F;18;160;52;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Women's 4 x 100 metres Medley Relay;Gold;Canada
4456;Helmut Anschtz;M;28;180;65;Allemagne;GER;1960 Summer;1960;Summer;Roma;Fencing;Fencing Men's epee, Team;NA;Italie
4457;Daniela Anschtz-Thoms;F;27;165;60;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Speed Skating;Speed Skating Women's 3,000 metres;NA;États-Unis
4457;Daniela Anschtz-Thoms;F;27;165;60;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Speed Skating;Speed Skating Women's 5,000 metres;NA;États-Unis
4457;Daniela Anschtz-Thoms;F;31;165;60;Allemagne;GER;2006 Winter;2006;Winter;Torino;Speed Skating;Speed Skating Women's 1,500 metres;NA;Italie
4457;Daniela Anschtz-Thoms;F;31;165;60;Allemagne;GER;2006 Winter;2006;Winter;Torino;Speed Skating;Speed Skating Women's 3,000 metres;NA;Italie
4457;Daniela Anschtz-Thoms;F;31;165;60;Allemagne;GER;2006 Winter;2006;Winter;Torino;Speed Skating;Speed Skating Women's 5,000 metres;NA;Italie
4457;Daniela Anschtz-Thoms;F;31;165;60;Allemagne;GER;2006 Winter;2006;Winter;Torino;Speed Skating;Speed Skating Women's Team Pursuit (6 laps);Gold;Italie
4457;Daniela Anschtz-Thoms;F;35;165;60;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Speed Skating;Speed Skating Women's 1,500 metres;NA;Canada
4457;Daniela Anschtz-Thoms;F;35;165;60;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Speed Skating;Speed Skating Women's 3,000 metres;NA;Canada
4457;Daniela Anschtz-Thoms;F;35;165;60;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Speed Skating;Speed Skating Women's 5,000 metres;NA;Canada
4457;Daniela Anschtz-Thoms;F;35;165;60;Allemagne;GER;2010 Winter;2010;Winter;Vancouver;Speed Skating;Speed Skating Women's Team Pursuit (6 laps);Gold;Canada
4499;Adam Antes;M;40;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Sculpturing, Unknown Event;NA;États-Unis
4546;Franz Anton;M;26;173;70;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Men's Canadian Doubles, Slalom;NA;Brésil
4589;Heiko Antons;M;20;184;73;Allemagne de l'Est;FRG;1972 Winter;1972;Winter;Sapporo;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Japon
4620;Manuela Anwander;F;22;164;67;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Ice Hockey;Ice Hockey Women's Ice Hockey;NA;Russie
4685;Katrin Apel;F;24;172;62;Allemagne;GER;1998 Winter;1998;Winter;Nagano;Biathlon;Biathlon Women's 7.5 kilometres Sprint;Bronze;Japon
4685;Katrin Apel;F;24;172;62;Allemagne;GER;1998 Winter;1998;Winter;Nagano;Biathlon;Biathlon Women's 4 x 7.5 kilometres Relay;Gold;Japon
4685;Katrin Apel;F;28;172;62;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Biathlon;Biathlon Women's 7.5 kilometres Sprint;NA;États-Unis
4685;Katrin Apel;F;28;172;62;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Biathlon;Biathlon Women's 10 kilometres Pursuit;NA;États-Unis
4685;Katrin Apel;F;28;172;62;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Biathlon;Biathlon Women's 15 kilometres;NA;États-Unis
4685;Katrin Apel;F;28;172;62;Allemagne;GER;2002 Winter;2002;Winter;Salt Lake City;Biathlon;Biathlon Women's 4 x 7.5 kilometres Relay;Gold;États-Unis
4685;Katrin Apel;F;32;172;62;Allemagne;GER;2006 Winter;2006;Winter;Torino;Biathlon;Biathlon Women's 7.5 kilometres Sprint;NA;Italie
4685;Katrin Apel;F;32;172;62;Allemagne;GER;2006 Winter;2006;Winter;Torino;Biathlon;Biathlon Women's 10 kilometres Pursuit;NA;Italie
4685;Katrin Apel;F;32;172;62;Allemagne;GER;2006 Winter;2006;Winter;Torino;Biathlon;Biathlon Women's 4 x 6 kilometres Relay;Silver;Italie
4717;"Gabriele Marion ""Gaby"" Appel (-Reimann)";F;26;154;49;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Hockey;Hockey Women's Hockey;Silver;États-Unis
4717;"Gabriele Marion ""Gaby"" Appel (-Reimann)";F;30;154;49;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Hockey;Hockey Women's Hockey;NA;Corée du Sud
4978;Dieter Arend;M;21;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Rowing;Rowing Men's Coxed Pairs;Gold;Allemagne
4982;Heinz Arendt;M;19;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Swimming;Swimming Men's 400 metres Freestyle;NA;Allemagne
4982;Heinz Arendt;M;19;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Swimming;Swimming Men's 1,500 metres Freestyle;NA;Allemagne
4983;Helga Arendt;F;24;178;66;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 400 metres;NA;Corée du Sud
4983;Helga Arendt;F;24;178;66;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Athletics;Athletics Women's 4 x 400 metres Relay;NA;Corée du Sud
5003;Thomas Aretz;M;20;199;91;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Swimming;Swimming Men's 100 metres Breaststroke;NA;Mexique
5003;Thomas Aretz;M;20;199;91;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Swimming;Swimming Men's 200 metres Breaststroke;NA;Mexique
5003;Thomas Aretz;M;23;199;91;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Swimming;Swimming Men's 200 metres Individual Medley;NA;Allemagne de l'Ouest
5115;Friederike Arlt;F;16;168;42;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Rhythmic Gymnastics;Rhythmic Gymnastics Women's Group;NA;Australie
5116;Maike Arlt;F;24;174;65;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Volleyball;Volleyball Women's Volleyball;NA;Corée du Sud
5117;Tobias Arlt;M;26;178;77;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Luge;Luge Mixed (Men)'s Doubles;Gold;Russie
5117;Tobias Arlt;M;26;178;77;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Luge;Luge Mixed Team Relay;Gold;Russie
5131;Stefan Armbruster;M;15;165;50;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Rowing;Rowing Men's Coxed Fours;NA;Mexique
5195;Erich Arndt;M;24;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Cycling;Cycling Men's Team Pursuit, 4,000 metres;NA;Allemagne
5196;Horst Arndt;M;22;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Rowing;Rowing Men's Coxed Pairs;Silver;Australie
5197;Jirka Arndt;M;27;178;62;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Athletics;Athletics Men's 5,000 metres;NA;Australie
5198;Judith Arndt;F;19;173;59;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Cycling;Cycling Women's Individual Pursuit, 3,000 metres;Bronze;États-Unis
5198;Judith Arndt;F;19;173;59;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Cycling;Cycling Women's Points Race;NA;États-Unis
5198;Judith Arndt;F;24;173;59;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Cycling;Cycling Women's Individual Time Trial;NA;Australie
5198;Judith Arndt;F;24;173;59;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Cycling;Cycling Women's Individual Pursuit, 3,000 metres;NA;Australie
5198;Judith Arndt;F;24;173;59;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Cycling;Cycling Women's Points Race;NA;Australie
5198;Judith Arndt;F;28;173;59;Allemagne;GER;2004 Summer;2004;Summer;Athina;Cycling;Cycling Women's Road Race, Individual;Silver;Grèce
5198;Judith Arndt;F;28;173;59;Allemagne;GER;2004 Summer;2004;Summer;Athina;Cycling;Cycling Women's Individual Time Trial;NA;Grèce
5198;Judith Arndt;F;32;173;59;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Cycling;Cycling Women's Road Race, Individual;NA;Chine
5198;Judith Arndt;F;32;173;59;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Cycling;Cycling Women's Individual Time Trial;NA;Chine
5198;Judith Arndt;F;36;173;59;Allemagne;GER;2012 Summer;2012;Summer;London;Cycling;Cycling Women's Road Race, Individual;NA;Royaume-Uni
5198;Judith Arndt;F;36;173;59;Allemagne;GER;2012 Summer;2012;Summer;London;Cycling;Cycling Women's Individual Time Trial;Silver;Royaume-Uni
5198;Judith Arndt;F;36;173;59;Allemagne;GER;2012 Summer;2012;Summer;London;Cycling;Cycling Women's Team Pursuit;NA;Royaume-Uni
5200;Maximilian Arndt;M;26;180;93;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Bobsleigh;Bobsleigh Men's Two;NA;Russie
5200;Maximilian Arndt;M;26;180;93;Allemagne;GER;2014 Winter;2014;Winter;Sochi;Bobsleigh;Bobsleigh Men's Four;NA;Russie
5201;Reinhardt Arndt;M;28;169;60;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Judo;Judo Men's Extra-Lightweight;NA;Union Soviétique
5214;Albert Stephan Arnheiter;M;21;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Rowing;Rowing Men's Coxed Fours, Outriggers;Gold;Suède
5218;Clemens Arnold;M;22;183;87;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Hockey;Hockey Men's Hockey;NA;Australie
5218;Clemens Arnold;M;25;183;87;Allemagne;GER;2004 Summer;2004;Summer;Athina;Hockey;Hockey Men's Hockey;Bronze;Grèce
5224;Karl Arnold;M;NA;NA;NA;Allemagne;GER;1906 Summer;1906;Summer;Athina;Cycling;Cycling Men's Sprint;NA;Grèce
5224;Karl Arnold;M;NA;NA;NA;Allemagne;GER;1906 Summer;1906;Summer;Athina;Cycling;Cycling Men's Tandem Sprint, 2,000 metres;Bronze;Grèce
5224;Karl Arnold;M;NA;NA;NA;Allemagne;GER;1906 Summer;1906;Summer;Athina;Cycling;Cycling Men's 5,000 metres;NA;Grèce
5224;Karl Arnold;M;NA;NA;NA;Allemagne;GER;1906 Summer;1906;Summer;Athina;Cycling;Cycling Men's 20 kilometres;NA;Grèce
5225;Friedrich Karl Arnold;M;23;172;82;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Weightlifting;Weightlifting Men's Light-Heavyweight;NA;Japon
5225;Friedrich Karl Arnold;M;27;172;82;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Weightlifting;Weightlifting Men's Light-Heavyweight;NA;Mexique
5229;Marie-Cathrine Arnold;F;24;175;69;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Rowing;Rowing Women's Double Sculls;NA;Brésil
5234;Werner Arnold;M;29;174;115;Allemagne;GER;1960 Summer;1960;Summer;Roma;Weightlifting;Weightlifting Men's Heavyweight;NA;Italie
5362;Helmut Artelt;M;27;165;72;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Shooting;Shooting Mixed Free Pistol, 50 metres;NA;Mexique
5494;Bernhard Aschauer;M;22;173;75;Allemagne de l'Est;FRG;1968 Winter;1968;Winter;Grenoble;Luge;Luge Mixed (Men)'s Doubles;NA;France
5496;Hans-Georg Aschenbach;M;20;175;69;Allemagne de l'Ouest;GDR;1972 Winter;1972;Winter;Sapporo;Ski Jumping;Ski Jumping Men's Normal Hill, Individual;NA;Japon
